"Date","Rentabilitate_UBER","Rentabilitate_NASDAQ","Rentabilitate_LYFT"
"25.04.2023",-0.0355280312907431,-0.00432937999771421,-0.0254403131115459
"26.04.2023",0.00304156809733014,-0.0217349420797533,0.00903614457831314
"27.04.2023",0.000673888140161782,-0.000982611295240354,0.0149253731343282
"28.04.2023",0.0454544765840244,-0.00361608262746982,0.00490196078431371
"01.05.2023",0.0544284397561494,0.00612256015366852,0.0331707317073171
"02.05.2023",0.115455032653938,-0.00786600904163504,0.00472143531633629
"03.05.2023",0.036144578313253,-0.0116895012774305,0.0234962406015038
"04.05.2023",-0.00924941860465134,0.00116387387185135,-0.0183654729109276
"05.05.2023",0.0069351289978592,-0.00677978499333964,-0.192703461178672
"08.05.2023",0.0286093245033112,0.0105153573766652,-0.010428736964079
"09.05.2023",-0.0164821778788474,-0.0114067671057668,0.00936768149882905
"10.05.2023",0.0157109718698867,-0.0114752665554232,0.0278422273781902
"11.05.2023",-0.00953861795466304,-0.0117034895506903,-0.0507900677200902
"12.05.2023",0.000780921435758586,-0.00196362229197899,-0.0261593341260405
"15.05.2023",-0.00806247053153519,0.0155603783825102,0.0427350427350428
"16.05.2023",-0.0183534351954231,0.000613463595956931,-0.0351288056206088
"17.05.2023",0.01068378767852,0.0159308617725697,0.0145631067961165
"18.05.2023",0.037262156448203,-0.0187347841190936,-0.00239234449760761
"19.05.2023",-0.0017834394904459,0.00940886399333873,-0.0275779376498801
"22.05.2023",-0.000255283307810106,0.00842340040504852,-0.001233045622688
"23.05.2023",-0.0130201181016145,0.0174117204352973,0.00123456790123444
"24.05.2023",-0.0181065959648213,0.00541817997772331,-0.0147965474722563
"25.05.2023",-0.000263382514841592,0.00111704217114328,0.018773466833542
"26.05.2023",0.0131752302193615,-0.000225163292888797,0.0294840294840295
"30.05.2023",-0.0231469434812238,-0.000773910873421269,0.0656324582338901
"31.05.2023",0.00985087833197884,-0.0105899006759185,0.0100783874580066
"01.06.2023",0.0145003954653309,-0.00891259108193421,0.0376940133037693
"02.06.2023",0.0324844074844075,0.000923728777365129,0.0235042735042736
"05.06.2023",0.0173671784545684,0.0113620634429632,0.0146137787056368
"06.06.2023",-0.00420578942136518,-0.0103664638553876,0.0637860082304527
"07.06.2023",-0.031304298136646,0.00290261514476486,-0.0038684719535782
"08.06.2023",0.0325723502142936,0.00814125591555848,0.029126213592233
"09.06.2023",0.0181322413379155,-0.0156339904689743,-0.0141509433962265
"12.06.2023",0.018297144752518,0.000139342282309496,0
"13.06.2023",-0.00790613282673058,-0.00233765415210374,0.0229665071770335
"14.06.2023",-0.00338082588746669,-0.0152842257219546,-0.0280636108512627
"15.06.2023",0.0506421371456263,-0.0182008349599492,0.0153994225216554
"16.06.2023",0.00369001375253664,-0.00092036584805999,-0.0274881516587678
"20.06.2023",-0.0310202665441177,0.00450435950387384,-0.0497076023391813
"21.06.2023",0.0116196827896458,-0.0156510396213922,-0.00307692307692298
"22.06.2023",0.00351619784341306,0.00223822199350865,0.059670781893004
"23.06.2023",0.0123802613319257,0.00828167001301106,-0.0194174757281554
"26.06.2023",0.0249191970466081,0.00136653715632384,-0.0158415841584159
"27.06.2023",-0.0132822158163988,0.00669090527544691,-0.00905432595573441
"28.06.2023",0.00935432309585549,-0.0186582582032437,0.0609137055837563
"29.06.2023",-0.0375226022819799,0.0135181629614298,-0.0583732057416267
"30.06.2023",0.0138561759579063,-0.0012223993696856,-0.0254065040650406
"03.07.2023",-0.00185309251114618,0.0159994310607661,0.0573514077163713
"05.07.2023",0.0132281271756787,0.00393857877398474,0.00493096646942792
"06.07.2023",-0.0355015803939532,0.00582899804952541,-0.0618253189401373
"07.07.2023",0.0189978385419654,0.00714008652630382,0.0575313807531379
"10.07.2023",-0.00302962013516661,-0.00625636632333071,0.0900098911968348
"11.07.2023",0.0369331939442075,-0.0123019417190472,0.0480943738656989
"12.07.2023",0.00360683039659992,0.0119897991132243,-0.0095238095238096
"13.07.2023",0.0251572102425877,-0.00252288614917207,0.0096153846153848
"14.07.2023",-0.0195004167287559,-0.0162150320495058,-0.0216450216450217
"17.07.2023",0.0169831955307262,-0.00962274560647736,0.0159292035398231
"18.07.2023",0.0417491119204179,-0.0153471380458643,0.0252613240418118
"19.07.2023",-0.00611687407719885,0.00265873508186387,0.0348343245539506
"20.07.2023",-0.0116723050015345,0.00933606993009972,-0.0623973727422004
"21.07.2023",0.0141722138715912,-0.0242506498991177,0
"24.07.2023",0.001905568494601,-0.0175965613842576,0.021891418563923
"25.07.2023",-0.00316994928148773,0.0037631697617575,-0.00942587832047981
"26.07.2023",0.00296805185363791,0.0115851132495013,0.0553633217993079
"27.07.2023",-0.0147960258973574,0.00482894986585802,-0.0204918032786885
"28.07.2023",0.0328255302976717,0.0163586934986431,0.0443514644351466
"31.07.2023",0.0274200254968846,0.0178173440516789,0.0184294871794872
"01.08.2023",-0.0568135272303585,0.0138473900286984,-0.0377655389457121
"02.08.2023",0.00664516584586639,0.00300483438455768,-0.0425183973834832
"03.08.2023",-0.022359434036615,0.00895643523910916,-0.0170794192997439
"04.08.2023",-0.0154650185144848,0.000773454399773055,-0.0573414422241529
"07.08.2023",-0.0055309733289608,-0.0094473322404548,0.0110599078341014
"08.08.2023",0.00467183526870207,0.0204608341492838,0.0537830446672745
"09.08.2023",-0.0232506421612046,-0.00220103472357003,-0.100346020761246
"10.08.2023",0.0111085238923483,0.0237250009473777,0.0615384615384613
"11.08.2023",-0.019955135423997,0.000671186677281499,0.0307971014492756
"14.08.2023",0.0260809660508112,0.000696978986681307,0.0228471001757469
"15.08.2023",-0.0171682504868785,0.000836816367886239,0.0378006872852232
"16.08.2023",-0.00975499048298589,0.0112597798239706,-0.0596026490066226
"17.08.2023",0.00733101913718137,-0.00591897657128904,-0.0264084507042253
"18.08.2023",0.0163747551427165,0.00463943454987015,0.00632911392405067
"21.08.2023",-0.00134253751046176,-0.00105221414143464,-0.00269541778975746
"22.08.2023",-0.00627387393515855,-0.000689789049005296,-0.0261261261261261
"23.08.2023",0.0178128756623621,0.00286076709003713,-0.0083256244218316
"24.08.2023",-0.0101904964596921,-0.00162931882168194,-0.0130597014925373
"25.08.2023",-0.0161146150402864,-0.00226324803534261,-0.0340264650283554
"28.08.2023",0.00432217935218793,0.00553980899323547,0.00587084148727968
"29.08.2023",0.0271799761186873,-0.00835650381325614,0.0476653696498055
"30.08.2023",0.025578832440081,0.00313136375830414,0.0844939647168059
"31.08.2023",0.0154805854861571,-0.00584685349833569,0.00856164383561642
"01.09.2023",-0.00402284564895194,0.0136625597433255,0.0475382003395586
"05.09.2023",-0.0104167089622298,0.00446161391840794,-0.0405186385737439
"06.09.2023",-0.0139634159820282,0.00198004442765498,-0.0734797297297297
"07.09.2023",0.00806095825442443,0.00699187447154781,-0.0164083865086602
"08.09.2023",0.0209639507240111,0.0137999067402008,0.00278035217794259
"11.09.2023",0.0359863871301276,0.00187319702747435,0.0471349353049908
"12.09.2023",-0.0208418680188367,0.00354707439628621,0.00794351279788175
"13.09.2023",0.00500838919066737,0.00613542198761929,-0.0131348511383538
"14.09.2023",0.00332225913621276,0.00660257747929083,0.00621118012422373
"15.09.2023",-0.0165562913907285,-0.0150153969650619,-0.00529100529100535
"18.09.2023",-0.0212542508417508,0.0125815698662957,-0.0398936170212766
"19.09.2023",0.0232208567284824,0.00194465801738741,0.0332409972299168
"20.09.2023",-0.0218533515444422,0.00544258952492394,-0.0455764075067024
"21.09.2023",-0.0418904627688607,0.00163250955044969,-0.0327715355805243
"22.09.2023",-0.00426004503408284,-0.000267566853494494,-0.037754114230397
"25.09.2023",0.011258725512272,-0.00555079594775398,-0.0160965794768612
"26.09.2023",-0.0142507236695611,-0.0163482422550812,0.0143149284253579
"27.09.2023",0.0196521120397561,-0.0117656217579635,0.0403225806451613
"28.09.2023",0.0221533013325941,-0.00561327929248079,0.0184108527131783
"29.09.2023",-0.00325091034353964,0.000949015539328135,0.0028544243577544
"02.10.2023",-0.00674063897627131,0.0220116822059091,-0.00284629981024664
"03.10.2023",-0.0256130035026269,0.000939143522258767,-0.0418648905803995
"04.10.2023",0.00966077329412585,0.00753416443727639,0.0148957298907646
"05.10.2023",-0.00734307982516869,3.60756588115851e-05,0.00293542074363984
"06.10.2023",0.0262272578743048,0.000171630415258583,0.0819512195121952
"09.10.2023",-0.00720834441258933,-0.00189745647672279,-0.00901713255184844
"10.10.2023",0.0259625956883918,-0.00593732697076532,0.0172884440400363
"11.10.2023",0.000214411318584462,0.0134649559146105,0.016994633273703
"12.10.2023",-0.0147941255316065,0.016958373327371,-0.0624450307827615
"13.10.2023",-0.0537541011152536,0.00322124012193448,-0.0553470919324578
"16.10.2023",0.0282888454461823,0.00427403322652364,0.0466732869910624
"17.10.2023",-0.00738085456007287,0.00362891910895313,0.0265654648956357
"18.10.2023",-0.0310951097094387,0.00184602944258083,-0.0471349353049907
"19.10.2023",-0.00651160465116274,-0.00355498855613934,-0.0213385063045587
"20.10.2023",0.00561793058010451,0.0111728025804327,0.000991080277502387
"23.10.2023",0.0018622439912066,-0.00755946681078501,-0.0108910891089108
"24.10.2023",0.0267192837658159,-0.0223012792669521,0.0340340340340339
"25.10.2023",-0.0416384032957322,0.0130328246286799,-0.0522749273959343
"26.10.2023",-0.0408500373482898,0.017401173057721,-0.0367722165474974
"27.10.2023",0.0150172578783174,-0.00200080681042791,-0.0180275715800636
"30.10.2023",0.0363812757700703,0.000725768846712382,0.0183585313174945
"31.10.2023",0.0128714954364615,0.00945862323018765,-0.0275715800636267
"01.11.2023",0.0127080178536974,0.00235267866902067,0
"02.11.2023",0.0604608231594421,0.0124701669524643,0.083969465648855
"03.11.2023",0.0273235800344234,-0.00300865314618748,0.0724346076458753
"06.11.2023",0.00816751832460749,-0.0179990154285113,-0.0121951219512196
"07.11.2023",0.0369754681548704,0.0130017875437989,0.0284900284900285
"08.11.2023",-0.00841342181143512,0.00296482023587141,-0.0101569713758078
"09.11.2023",0.0111110909090908,-0.00820559133068788,-0.0597014925373135
"10.11.2023",0.0305694911202696,-0.00918314721856617,0.0178571428571428
"13.11.2023",0.0127956567353371,-0.00319306836497424,-0.0477582846003899
"14.11.2023",0.0313935478026972,0.0295715192060146,0.0757420675537359
"15.11.2023",-0.00222722713015533,-0.00279272353196702,0.0333016175071361
"16.11.2023",0.0122767861710114,-0.00128589992269523,-0.0423572744014732
"17.11.2023",0.00036753033324266,0.00369609952272909,0.0173076923076922
"20.11.2023",0.00569436086874275,-0.00546042674832914,-0.0179584120982986
"21.11.2023",0.00182644748858451,0.00904075987698727,-0.000962463907603461
"22.11.2023",0.00948041967111823,0.0113734415103901,-0.00867052023121406
"24.11.2023",-0.000902998029673086,-0.00414322008059109,-0.00194363459669578
"27.11.2023",0.0133767353579175,-0.0165306042570412,-0.00194741966893863
"28.11.2023",0.00267566887842197,0.00576866788436758,0.0985365853658537
"29.11.2023",0.00338023489379524,0.0150852531570012,0.0328596802841918
"30.11.2023",-0.000354627646999006,-0.0115691719475794,0.0085984522785898
"01.12.2023",0.0172046289960157,-0.00409327748255084,0.120204603580563
"04.12.2023",0.0223191463755588,0.0153796101338211,-0.0365296803652968
"05.12.2023",-0.0112570354552782,-0.00540219271364462,-0.033175355450237
"06.12.2023",0.0307055195669221,-0.00304363712863454,-0.00245098039215685
"07.12.2023",0.0205857740585773,-0.00963264149920584,0.0180180180180178
"08.12.2023",0.0118071662840276,0.00815619445936488,0.0627514078841513
"11.12.2023",0.0123176335118698,0.00393330865208008,0.0870552611657833
"12.12.2023",0.00416269619216614,0.0125331076545607,-0.027158774373259
"13.12.2023",-0.0119579079726099,0.00198111475508411,0.0501073729420185
"14.12.2023",0.00855250914067263,0.00164496606863573,0.038173142467621
"15.12.2023",-0.010239984,-0.00269950058270485,0.0210111621799081
"18.12.2023",-0.00210153569186011,-0.00419729762768606,0.0057877813504823
"19.12.2023",0.00631781953669219,0.00513734188373971,-0.0364450127877238
"20.12.2023",-0.0231809243911932,-0.00122318034765012,-0.000663570006635639
"21.12.2023",0.012854301252472,0.00106048184997665,0.0351925630810093
"22.12.2023",0.00406768636621679,-0.00953720196141716,-0.0153944836433612
"26.12.2023",0.00437532011627484,0.00227886293447699,-0.00195439739413672
"27.12.2023",0.0209744917715391,-0.0140304372157092,-0.00652741514360311
"28.12.2023",-0.00221238941549273,0.0124268462121102,0.0210249671484888
"29.12.2023",-0.0248653630799076,0.000334826196931814,-0.0353925353925353
